id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1TtrEMyrpxqpYWKOFdDRj1,0.754,0.754,2.0,-8.416,1.0,0.0361,0.00271,0.755,0.251,0.524,126.98,4.0
4C2ohxfUodwGkMN67lxGbs,0.886,0.694,9.0,-5.322,0.0,0.0448,0.0123,0.44,0.13,0.962,126.018,4.0
5b58AS0u6Xr4vaxWnY2C1n,0.76,0.558,0.0,-5.495,0.0,0.0563,0.00107,0.905,0.292,0.0717,127.026,4.0
0gfZlbWWWd1VKvwQHOI0wS,0.737,0.768,5.0,-6.084,0.0,0.0587,0.167,0.00465,0.102,0.385,121.014,4.0
0F3dDjUap1EI7YtAFQ9UZu,0.709,0.948,4.0,-5.261,0.0,0.0701,0.0065,0.397,0.221,0.225,123.96,4.0
3jncEfaHJl2BMGjwk2POgn,0.812,0.972,11.0,-2.57,1.0,0.0484,0.000251,0.0359,0.0797,0.323,125.015,4.0
132fXaozCi3EKmNgTnWmiW,0.703,0.968,9.0,-2.851,0.0,0.0619,0.0124,0.442,0.0461,0.499,123.988,4.0
0kEH8mL7LfYnXhN6VaY2iH,0.656,0.978,7.0,-3.273,1.0,0.0873,0.0278,0.0,0.114,0.592,123.997,4.0
3Bp5P1UoYfprzFy7EClcoz,0.839,0.866,11.0,-2.032,0.0,0.111,0.00836,0.0898,0.126,0.402,129.98,4.0
4wrU9cEodNDst7mBN7jI5t,0.597,0.955,11.0,-5.22,1.0,0.248,0.109,0.000151,0.934,0.492,126.008,4.0
2oNMdd8UJcwDYxLQ4BBc9W,0.729,0.934,6.0,-5.234,1.0,0.0807,0.0129,0.456,0.125,0.698,126.013,4.0
4QNHkL09PIRR9TY11blRLY,0.383,0.951,10.0,-4.758,1.0,0.0891,0.0453,0.874,0.336,0.209,124.124,4.0
7chO7fuXHHB3nZVjEQMXwx,0.694,0.856,10.0,-4.937,0.0,0.222,0.00198,0.000189,0.67,0.486,124.923,4.0
4IWDjlopNrVsznQfp2s8M4,0.862,0.783,8.0,-5.388,0.0,0.062,0.00233,0.0182,0.0414,0.903,124.975,4.0
68pyMFPW2TOrCrjnbytDk5,0.615,0.995,0.0,-5.812,1.0,0.0445,0.00339,0.865,0.143,0.92,127.013,4.0
1n0R2OhsCJSRzPOhzuEUc0,0.63,0.808,3.0,-5.324,1.0,0.0417,0.00649,1.3e-05,0.0762,0.394,130.041,4.0
2WIwmd809qDTOn4UJgDnNi,0.654,0.856,5.0,-4.197,1.0,0.0586,0.517,0.0,0.128,0.574,129.928,4.0
4Jr5mz5SdCwCWuVhCxJoTo,0.749,0.659,9.0,-6.746,0.0,0.0343,0.00198,0.000755,0.181,0.407,114.964,4.0
4fX1PGVgbxqY6NVzZqhMuz,0.824,0.809,7.0,-4.277,0.0,0.0493,0.0307,0.135,0.0992,0.896,124.007,4.0
0s3RXud0zL0Nz9sOVcvGGv,0.61,0.996,0.0,-3.261,1.0,0.0704,0.0158,0.883,0.682,0.413,128.032,4.0
3PRhxjMECKErCJHWlHyWcI,0.807,0.683,6.0,-6.316,1.0,0.151,0.00484,0.00655,0.0602,0.762,121.988,4.0
1KCon9P4bPjLGFBGyTLt6f,0.751,0.792,11.0,-4.633,1.0,0.108,0.0468,0.0,0.0957,0.592,114.03,4.0
27BMhzmPptTnpra962NgQh,0.643,0.957,1.0,-5.026,1.0,0.0892,0.0565,0.841,0.0763,0.281,138.073,4.0
31CG0MuylrTJQYEBoAHOoL,0.823,0.785,1.0,-6.603,1.0,0.0525,0.0202,0.255,0.0798,0.72,125.003,4.0
46QLG4BbwNWLOVAPsW7jhc,0.571,0.771,1.0,-5.512,1.0,0.0498,0.000725,0.0,0.231,0.549,98.037,4.0
43V1z6QToNNWNldV4FEG6r,0.752,0.764,1.0,-4.399,1.0,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4.0
4Pckvlal7Q7mHKoiCwkk40,0.47,0.905,7.0,-2.832,0.0,0.0646,0.0126,2.02e-06,0.514,0.055,127.06,4.0
0vrmHPfoBadXVr2n0m1aqZ,0.592,0.873,9.0,-5.65,1.0,0.0275,0.0715,0.00982,0.142,0.516,122.011,4.0
1SSAvErVyid5OXzmtGZKkg,0.664,0.86,7.0,-4.505,0.0,0.0345,0.00152,0.894,0.197,0.249,121.991,4.0
7JHdotEeGSIbtFuo4dVvsC,0.751,0.92,9.0,-5.618,0.0,0.0964,0.00504,0.00302,0.127,0.633,122.991,4.0
7pWK1kMgHy5lNNiIfuRbkP,0.651,0.693,4.0,-4.722,1.0,0.0375,0.458,0.0,0.335,0.392,118.97,4.0
4flNsFzQBWO7CW99eMDwrS,0.78,0.831,0.0,-6.065,0.0,0.0844,0.369,1.55e-05,0.152,0.312,125.037,4.0
1kU6Ypa94r15TPdXiCPwqS,0.688,0.924,11.0,-2.762,0.0,0.0851,0.147,4.68e-06,0.949,0.507,125.995,4.0
1nsvulFIVKrfPMM0592qCe,0.576,0.887,2.0,-2.817,0.0,0.0402,0.116,4.82e-05,0.333,0.224,127.914,4.0
1S7hEPenrIVKVTuEjtXKz9,0.667,0.635,6.0,-5.924,1.0,0.0365,0.0534,0.0,0.0963,0.217,119.948,4.0
5lkM38TASr1795sDzw3vrK,0.645,0.976,8.0,-3.501,1.0,0.0675,0.000354,0.732,0.603,0.187,125.995,4.0
0lTIMAG4gTMux3zh5RvMKZ,0.589,0.958,2.0,-4.625,1.0,0.133,0.00897,0.0,0.667,0.216,128.001,4.0
3i9Tr3Vp2gjT8EsVKGt1N3,0.783,0.81,10.0,-4.041,0.0,0.0794,0.0226,0.257,0.119,0.38,124.028,4.0
3GT2CBmJWIEdCpHiB31WYK,0.535,0.906,6.0,-4.699,0.0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,4.0
0Ult84lvFuqNvbyXwyRQ58,0.693,0.624,0.0,-7.482,0.0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,4.0
3T55R03WnNLSFTrHshztyl,0.71,0.875,1.0,-10.135,0.0,0.0376,0.0011,0.358,0.205,0.357,116.018,4.0
6chZg1OMXz9VN3MQCr4cNf,0.619,0.663,7.0,-6.937,1.0,0.0366,0.237,0.0,0.111,0.142,123.93,4.0
3HqQpSTLHJRKDhulVacRFb,0.761,0.821,8.0,-5.238,1.0,0.202,0.185,0.0,0.0692,0.388,108.13,4.0
0ehmor7tXN9ngqn1rbFIFy,0.689,0.893,2.0,-8.949,1.0,0.0422,0.0336,0.215,0.0945,0.139,119.912,4.0
0fO8NB7l2GxbkPP6lR7MGF,0.726,0.95,11.0,-1.744,0.0,0.143,0.0222,0.157,0.261,0.662,125.001,4.0
6VtKtv4e3u4hbUsS3iQTD5,0.609,0.946,7.0,-5.101,1.0,0.069,0.0192,0.604,0.561,0.0872,123.002,4.0
7KPr0YxECy4Q1k2F17Sa0Q,0.546,0.898,8.0,-3.938,1.0,0.232,0.00158,6.43e-06,0.229,0.466,130.002,4.0
5ql2mP9FUhB3SgMzv2akuO,0.657,0.882,0.0,-3.565,0.0,0.0456,0.247,0.00202,0.112,0.179,127.994,4.0
7mFqUc9sz47bBZO2kN6v5g,0.765,0.762,11.0,-5.071,0.0,0.123,0.436,9.22e-05,0.104,0.449,114.987,4.0
415pd34peNClAFFl5jYwKt,0.598,0.893,2.0,-3.072,1.0,0.0319,0.0714,0.0159,0.146,0.485,120.972,4.0
0K8tVfNLsVbYrYdNYmWqAa,0.673,0.795,11.0,-7.164,1.0,0.0437,0.028,0.0373,0.278,0.105,126.038,4.0
4xx4xYffuHfFKsCW6s2KnH,0.543,0.867,3.0,-4.394,0.0,0.056,0.0151,0.00021,0.2,0.316,128.017,4.0
6FZeriWMXd5ciTN7GvC0od,0.756,0.942,11.0,-3.051,0.0,0.15,0.0114,0.000123,0.283,0.211,128.092,4.0
1kpP1Y5sLWxNVE6qH0GYqH,0.645,0.778,6.0,-3.757,0.0,0.275,0.0744,1.54e-06,0.147,0.405,126.041,4.0
0tgbSxoFjZ20MjfoKwWevV,0.571,0.937,2.0,-2.682,0.0,0.0336,0.0997,0.496,0.125,0.512,125.027,4.0
1RUrpuQuQ3hb4E1McSIHKG,0.505,0.847,2.0,-5.158,0.0,0.04,0.334,0.203,0.127,0.442,123.97,4.0
3zU9rdflI65tK4dkkNSp77,0.503,0.748,5.0,-4.124,1.0,0.0619,0.0305,0.0,0.343,0.356,125.896,4.0
7hrnaeVvXFAkvQOmjHJglY,0.697,0.928,5.0,-4.052,0.0,0.113,0.0158,0.00723,0.503,0.654,124.023,4.0
0BSra68rArc3aX2KurwAcI,0.626,0.981,2.0,-5.834,1.0,0.0473,0.00416,0.933,0.299,0.748,123.998,4.0
7gq9Mo03Zr417T2C5sgR03,0.597,0.785,4.0,-3.219,0.0,0.04,0.113,0.0,0.336,0.575,126.002,4.0
2RtaCvLxtu7zX8vlyOJ256,0.678,0.738,2.0,-4.543,0.0,0.065,0.0656,0.0014,0.202,0.709,120.04,4.0
4GQVsXO7jkxg43UmAd1Tbb,0.501,0.887,1.0,-3.941,0.0,0.0424,0.0303,2.64e-05,0.114,0.336,123.052,4.0
7mA8qSlC9F04DEQV8ZcKqx,0.597,0.915,2.0,-2.94,1.0,0.296,0.0165,1.6e-05,0.199,0.609,123.982,4.0
0IhTEIjFaRt3B2NQYf9azQ,0.774,0.723,2.0,-5.545,1.0,0.0496,0.0395,1.82e-05,0.1,0.769,121.057,4.0
5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11.0,-5.991,1.0,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4.0
4ut5G4rgB1ClpMTMfjoIuy,0.414,0.486,6.0,-6.431,0.0,0.0311,0.0129,0.0,0.111,0.368,128.038,4.0
3ms9tJvFtCRqWMagyOnUAt,0.73,0.767,0.0,-5.414,0.0,0.0569,0.0507,0.0,0.145,0.376,122.018,4.0
1wsLHgXJ4SKIfd5ePSX1hD,0.652,0.897,7.0,-4.481,0.0,0.036,0.293,0.0,0.0722,0.475,114.033,4.0
5itOtNx0WxtJmi1TQ3RuRd,0.807,0.887,1.0,-4.311,0.0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4.0
3L5vu7DBK62Nr3UIREIEJE,0.741,0.722,8.0,-5.471,0.0,0.0824,0.0172,0.0,0.0678,0.774,120.086,4.0
7fvkfIQ4AsdNxDd45yR02F,0.736,0.812,1.0,-8.153,1.0,0.244,0.0118,0.88,0.638,0.379,127.945,4.0
5A6yOHdtgbq4js4JGKMbAM,0.686,0.896,5.0,-3.955,0.0,0.0471,0.00351,0.432,0.178,0.135,124.043,4.0
2aOK6TRYn4DneIBHJOAQ4r,0.726,0.759,9.0,-5.107,0.0,0.0428,0.164,0.000448,0.0891,0.56,123.923,3.0
6zrkWFn28ep82mbAXsQn1k,0.567,0.907,8.0,-3.154,1.0,0.0498,0.166,0.000619,0.102,0.242,130.048,4.0
1CW7tYkpJ95c7bQkRf6CcK,0.825,0.841,0.0,-6.433,1.0,0.135,0.0906,0.00411,0.258,0.616,126.026,4.0
7lPo7aUbqNz5qmcan9Oj3F,0.767,0.674,0.0,-6.246,1.0,0.0529,0.0216,5.88e-05,0.257,0.221,121.011,4.0
0kDTkI3VN3LEObv3v3ehhY,0.661,0.93,7.0,-4.208,0.0,0.0617,0.0188,0.00146,0.0919,0.367,122.052,4.0
0q93g8OcR3a12FGz2sGlpq,0.617,0.94,9.0,-4.334,1.0,0.0386,0.00145,0.0028,0.0854,0.291,128.02,4.0
6Fvcfc6yiU97h2ir2B9cR5,0.624,0.876,6.0,-6.948,1.0,0.0369,0.000804,0.0434,0.415,0.273,121.986,4.0
0NtQhbV0mVf48wYXVWPnuQ,0.572,0.797,2.0,-7.897,1.0,0.0307,0.00157,0.0307,0.355,0.376,122.995,4.0
3YDWbWDF45N3xZkcTVcl47,0.617,0.877,11.0,-5.011,0.0,0.0416,0.0617,0.115,0.685,0.145,124.931,4.0
2ItO4ZVCtwEHuLL6ygajGM,0.388,0.971,6.0,-2.274,0.0,0.149,0.00143,0.091,0.433,0.175,194.956,3.0
32JXzKaBhI8ntnKg3rW84v,0.552,0.978,6.0,-4.398,0.0,0.0519,0.00129,0.102,0.234,0.308,125.993,4.0
6lDvJ1qpRXmcsLV8Zs6ysh,0.743,0.591,5.0,-7.569,0.0,0.0637,0.135,0.000383,0.101,0.581,124.034,4.0
0M8Ogv4r0Z9giBneBkF0Zo,0.534,0.924,9.0,-4.439,0.0,0.0423,0.0013,0.00067,0.121,0.0435,124.877,4.0
5yzzy7Hevww3RDntQM5mG1,0.701,0.95,9.0,-3.026,1.0,0.0675,0.119,0.00355,0.221,0.477,124.002,4.0
03druhrRJ5f3MJYg38NF2c,0.493,0.79,5.0,-4.429,1.0,0.0355,0.00334,0.00394,0.116,0.487,174.953,4.0
4EJI2XGViSQp6WscLKgYDD,0.7,0.898,8.0,-6.099,1.0,0.257,0.053,0.418,0.574,0.791,125.031,4.0
7ElC7VjUNl3oJ20Q5OpEh9,0.779,0.763,5.0,-5.58,0.0,0.34,0.035,1.65e-06,0.112,0.869,119.94,4.0
0zqBZqm5czQ3A4EoSdKFHj,0.668,0.816,4.0,-5.648,0.0,0.0367,0.0557,1.02e-06,0.197,0.5,129.971,4.0
3Zs7UPRJeoy3uycdPHVfwv,0.741,0.76,5.0,-5.359,0.0,0.0447,0.415,4.27e-06,0.095,0.588,120.01,4.0
5RyJJffcUX3bwEfJRUfUkc,0.691,0.805,11.0,-5.396,0.0,0.123,0.0532,0.0,0.189,0.873,117.974,4.0
2Xy1UIVfOlukyye6Fd0wrI,0.673,0.729,6.0,-4.879,1.0,0.0496,0.083,0.0,0.1,0.675,122.023,4.0
1esZgaqm0YKN87CIP3orJ3,0.797,0.649,3.0,-5.506,0.0,0.182,0.24,0.0012,0.153,0.437,117.971,4.0
6FRxFke9VsjXmibGgSeKki,0.429,0.905,10.0,-2.93,1.0,0.0512,0.228,0.0,0.0714,0.659,121.025,4.0
2wf2KMhjoHSZXKVHNBoTMg,0.673,0.625,9.0,-6.854,0.0,0.0272,0.0243,0.0219,0.0577,0.386,124.001,4.0
7dDLAQ1y0qOq3E4DhNh8FS,0.683,0.77,11.0,-6.641,0.0,0.0512,0.0988,0.896,0.379,0.527,126.006,4.0
5ZduaRci3iNUiDfJbBfAaf,0.874,0.869,1.0,-5.996,0.0,0.0315,0.00116,0.00238,0.164,0.726,126.027,4.0
2lw3naleLuf81Si3tuFVak,0.717,0.855,9.0,-5.646,1.0,0.094,0.0148,0.0,0.0887,0.86,125.002,4.0
67lbzVADsqJJ6tyVk0XCgn,0.663,0.849,11.0,-4.462,0.0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4.0
4YprqLB3jEAlHNOMXEcZtm,0.937,0.823,11.0,-2.867,1.0,0.0956,0.013,0.397,0.121,0.616,126.063,4.0
40tPP3K10yMZxwnT65REKj,0.651,0.709,4.0,-7.842,1.0,0.037,0.00461,0.00744,0.0771,0.126,121.02,4.0
52t3lx38kiruAIGY2gISfc,0.694,0.887,0.0,-8.503,1.0,0.0759,0.0209,0.826,0.084,0.856,120.04,4.0
4ASOMWcJUrwEpjJy4GEijz,0.685,0.911,9.0,-4.977,1.0,0.144,0.00552,0.0247,0.285,0.351,128.02,4.0
1BiWBZrvcUh7cDCqHsjb2u,0.677,0.808,9.0,-5.307,0.0,0.0504,0.432,0.285,0.141,0.273,124.984,4.0
7nvaEKdCDWbnQK7uJsCS5y,0.459,0.732,2.0,-5.493,0.0,0.0593,0.0316,1.07e-05,0.279,0.0609,127.938,4.0
7gCuKTyBb5nurNalzs0Hvp,0.487,0.669,9.0,-6.473,1.0,0.232,0.0145,0.00349,0.102,0.0573,172.026,3.0
5IKaBEdCQlfB6aikIFKuR8,0.547,0.822,3.0,-5.84,0.0,0.0318,0.0121,0.164,0.164,0.109,121.999,4.0
7AxA87dIJ1FF4l1BQ98ZCZ,0.52,0.907,1.0,-3.614,1.0,0.3,0.00373,5.28e-06,0.0906,0.219,132.046,4.0
7uPGcpYfm1Z0H0IF0KRXi3,0.774,0.95,7.0,-5.94,1.0,0.0592,0.0311,0.876,0.303,0.568,120.954,4.0
1Gz2E1chOzRyhFXHJYWw8y,0.813,0.668,8.0,-6.834,1.0,0.096,0.00673,0.0912,0.362,0.495,124.01,4.0
6cq5CiTm239TeNEE6YjqfE,0.733,0.872,2.0,-5.683,0.0,0.132,0.0239,0.00304,0.38,0.195,128.007,4.0
7FIQXdn2HUa7F7AsqGWRit,0.679,0.844,11.0,-6.185,0.0,0.0732,0.0105,0.000117,0.0481,0.337,126.088,4.0
0ldyOpAYtavIapulYOwGfz,0.686,0.608,11.0,-8.865,0.0,0.0438,0.0268,0.00242,0.0794,0.234,127.018,4.0
4HcOBdrcaCmh29ogaEiE5n,0.561,0.957,11.0,-5.926,0.0,0.0362,0.000589,0.322,0.417,0.13,123.976,4.0
2XKsHHNCtKqk9cF35TRFyC,0.636,0.892,2.0,-5.573,1.0,0.0386,0.000422,0.0954,0.156,0.456,125.003,4.0
3teT4GffWtZUYQVmUwL14d,0.716,0.704,9.0,-4.984,1.0,0.0528,0.286,1.12e-05,0.0585,0.824,127.991,4.0
2V1VtN40USvW2d4YcnoeiX,0.674,0.935,9.0,-3.743,1.0,0.133,0.00591,0.0,0.111,0.416,126.005,4.0
7u6f174xl25TOBHA2HpFHO,0.587,0.892,10.0,-6.385,0.0,0.0415,0.00467,0.276,0.0703,0.285,126.017,4.0
0QP0lfRI9BxgU53s8IUU7g,0.818,0.86,2.0,-4.261,1.0,0.279,0.202,0.0,0.104,0.379,114.049,4.0
22w2aLBRJTGTpXSj1X7Dc0,0.596,0.635,0.0,-7.648,1.0,0.0538,0.152,0.000235,0.0802,0.208,104.988,4.0
1RSBK5VWdjPjHEmRhAkS4Q,0.659,0.877,11.0,-5.089,0.0,0.0288,0.0878,0.0,0.094,0.471,119.992,4.0
6FO4K7MrMoYkc5BlpX5LNV,0.83,0.839,6.0,-6.985,0.0,0.0699,0.00201,0.528,0.0353,0.59,128.012,4.0
1LHhEn432gLhN8tHz19uoE,0.817,0.839,7.0,-5.337,0.0,0.0761,0.0806,1.26e-05,0.119,0.548,123.982,4.0
59zbXPD0j7JxsVVm480g3b,0.744,0.828,2.0,-5.911,1.0,0.0289,0.0646,1.4e-05,0.0858,0.579,124.029,4.0
53y02rkTgMKgaJihn2Y2jE,0.622,0.954,9.0,-2.829,0.0,0.0524,0.0165,0.000136,0.311,0.457,125.081,4.0
1wqCgefGSAaJ6bezrlXZvn,0.619,0.871,6.0,-4.054,0.0,0.0329,0.0304,3.82e-06,0.603,0.616,124.995,4.0
0SZPXD0uEl72YjUVY2K3E9,0.658,0.747,8.0,-6.567,0.0,0.0971,0.138,0.0,0.129,0.326,120.073,4.0
4JTewNRFNQ0bRxirg1gqMk,0.635,0.761,4.0,-6.03,1.0,0.0691,0.00224,0.0,0.205,0.419,106.028,4.0
40uD8YIrDmTuFFPNYp3ovN,0.805,0.706,1.0,-7.165,0.0,0.0361,0.0208,0.07,0.024,0.88,119.023,4.0
5Gycqp4tJ7dA5yNvbIOEG7,0.715,0.817,9.0,-4.452,0.0,0.0507,0.118,3.31e-05,0.508,0.472,104.983,4.0
2Z0Ie1NJJLkp14ClmTx5P5,0.68,0.842,9.0,-5.555,0.0,0.134,0.0679,2.39e-05,0.3,0.354,105.901,4.0
1DeI7qWSf8BRIIOtcbEssN,0.729,0.788,8.0,-6.137,1.0,0.0457,0.0291,0.563,0.0476,0.611,118.016,4.0
6yvdWGtowJa7ffgc1UR5SF,0.714,0.787,11.0,-6.006,1.0,0.033,0.0627,0.000883,0.11,0.263,127.999,4.0
1XRQW5C4WEr0mNc5ygZgAN,0.5,0.877,8.0,-4.614,0.0,0.0841,0.0197,0.00533,0.0788,0.443,123.451,4.0
7MjIstQALBdRDou9bynTNO,0.606,0.782,1.0,-5.126,1.0,0.0558,0.0226,0.0,0.24,0.356,129.963,4.0
3ZUGQQQdTteMWdPg2bvLsp,0.689,0.914,7.0,-3.258,1.0,0.0421,0.00485,0.00134,0.179,0.465,128.013,4.0
79wbJeLkXOlJh4AzaWCWfL,0.761,0.739,6.0,-3.591,1.0,0.0369,0.178,3.35e-06,0.23,0.656,118.997,4.0
1yYkset0nTuUteJQMl5Tx0,0.684,0.733,2.0,-4.203,1.0,0.0422,0.00226,0.000125,0.273,0.343,115.969,4.0
0ouFThIkQRyW52ELPVjtdQ,0.83,0.674,11.0,-7.886,0.0,0.0694,0.00199,0.9,0.122,0.748,123.992,4.0
676tQQmFrilCR8L7kxRcGd,0.645,0.786,1.0,-5.337,0.0,0.0554,0.0343,3.57e-06,0.139,0.597,124.962,4.0
7Ap6DFgZoI9vOqxHyXmtMt,0.729,0.76,1.0,-3.839,0.0,0.0367,0.044,6.74e-06,0.196,0.49,126.022,4.0
64qOMCzbwD6yrgBYBPJMA3,0.773,0.774,8.0,-5.862,0.0,0.0526,0.215,0.000118,0.356,0.948,123.918,4.0
4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7.0,-4.77,1.0,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,4.0
4SYbdrmyDpCvWkoC4skk5z,0.788,0.765,9.0,-4.866,0.0,0.0492,0.106,0.00728,0.199,0.91,125.949,4.0
1lwnReHQImLBYHNrvdTJaW,0.609,0.851,7.0,-9.535,1.0,0.0447,0.000711,0.0284,0.354,0.15,126.013,4.0
72tFpETiYCd5dOrxt8mjq1,0.48,0.714,0.0,-7.708,1.0,0.0419,0.174,0.0059,0.0725,0.564,172.058,4.0
0Q4XNJtDI2jeBqGQ1udhdt,0.786,0.962,9.0,-5.875,0.0,0.0626,0.214,0.86,0.089,0.959,126.0,4.0
4t97sRwzvROgOqOqIociAr,0.648,0.883,7.0,-3.22,1.0,0.0392,0.133,0.0,0.363,0.656,111.007,4.0
1DV04K6TT3Lx2N3dJuRBTi,0.738,0.933,4.0,-3.486,1.0,0.0897,0.025,0.0,0.207,0.428,124.999,4.0
6UMbXtJQL8dRQfiLdFh63O,0.559,0.953,3.0,-3.786,0.0,0.135,0.044,0.0144,0.525,0.0848,125.964,4.0
1DlczmjByrS4qxRVfGjpqN,0.596,0.915,4.0,-4.711,1.0,0.0682,0.0949,1.7e-06,0.12,0.629,120.024,4.0
0PeuTN6dAGOo9aWLWVXo27,0.755,0.714,1.0,-5.688,1.0,0.048,0.0556,3.72e-06,0.0582,0.908,124.987,4.0
73UCznfjLY2lH8sIi9AtiJ,0.8,0.931,4.0,-4.912,0.0,0.0523,0.00679,2.38e-05,0.047,0.878,126.029,4.0
2R2GFRRtGuKTqnkJY50DN7,0.78,0.906,7.0,-5.446,0.0,0.0768,0.0238,0.762,0.106,0.739,124.982,4.0
2OlXEjn4FufYIVL9KC1FHO,0.731,0.742,0.0,-9.151,1.0,0.0986,0.363,0.205,0.17,0.224,130.067,4.0
3Ni9jLlq3xPoOKv1HYlQrH,0.57,0.797,1.0,-5.514,0.0,0.0416,0.361,0.0,0.155,0.227,124.035,4.0
6HX177XG7q6KUFHEGaOWPh,0.62,0.881,1.0,-4.185,0.0,0.0423,0.174,0.00086,0.0933,0.397,123.973,4.0
1iJmr8jaTgrFThewtwrLoF,0.746,0.886,4.0,-5.717,0.0,0.0455,0.0506,0.00182,0.484,0.189,123.017,4.0
6zGTf40sQZwh9WUv5orcJe,0.688,0.943,11.0,-4.263,0.0,0.0604,0.00594,0.000484,0.113,0.534,124.048,4.0
0bczsNCHpJzjUnI45UShrx,0.831,0.707,11.0,-6.463,0.0,0.0415,0.124,0.0252,0.332,0.742,125.009,4.0
1YLGtZjDKyY0Qkv4QlX31b,0.666,0.698,7.0,-8.235,0.0,0.0355,0.00342,0.00923,0.1,0.147,128.016,4.0
4QDlt4NhI93bs9TI5s1sCc,0.538,0.691,2.0,-4.597,1.0,0.0365,0.0409,0.0,0.228,0.298,125.974,4.0
0kvWDUXayeCLy32HtAvoOt,0.565,0.971,1.0,-3.307,1.0,0.413,0.00225,0.922,0.11,0.363,128.004,4.0
2wmkq5eX7OJIkXkT9Qy673,0.783,0.8,1.0,-7.232,0.0,0.0444,0.0875,0.557,0.114,0.699,126.026,4.0
7330dCQxCxzthZ8Tp44ppT,0.486,0.66,2.0,-6.874,0.0,0.0433,0.00871,7.03e-05,0.507,0.106,128.053,4.0
6c2NgGHj1PxDhpkbx4d5nO,0.75,0.9,0.0,-4.448,1.0,0.0567,0.281,1.66e-05,0.0707,0.134,125.997,4.0
5bbtc9t6FcerXp732H2XNu,0.733,0.887,6.0,-5.601,0.0,0.0692,0.0554,0.000131,0.241,0.696,124.025,4.0
5sbkFKdxVQ2FgEjKMvrHAL,0.344,0.873,10.0,-3.387,1.0,0.221,0.0932,0.0,0.153,0.307,170.041,4.0
3z5ITnx50sxmTospLAcM03,0.815,0.688,0.0,-6.101,1.0,0.0659,0.00159,4.11e-06,0.111,0.641,101.968,4.0
7lENrbtJWv8GOvVlU1gcDP,0.755,0.882,6.0,-6.551,0.0,0.147,0.0261,1.92e-06,0.145,0.815,120.001,4.0
0tM1GsbzKXq1Iy3O1YhaDU,0.729,0.738,6.0,-6.338,0.0,0.0569,0.00602,0.676,0.132,0.424,121.974,4.0
31JwHrEcDWkilfTkFZlKNr,0.552,0.721,0.0,-7.313,1.0,0.0323,0.163,0.000183,0.0808,0.325,162.09,4.0
3rawuN6ZSevOzM5FiAFRIO,0.648,0.804,9.0,-8.232,0.0,0.0541,0.00567,0.0033,0.643,0.376,123.971,4.0
2GhHpLLLgzA7yfwuNSEHDk,0.796,0.918,1.0,-6.47,0.0,0.0572,0.00308,0.169,0.365,0.507,127.001,4.0
5BjKOkmfyXkSrNwNtUjqPM,0.656,0.804,1.0,-5.661,0.0,0.0591,0.0364,3.86e-06,0.0732,0.474,109.935,4.0
151NQDecgOAmEwPgAjLkg0,0.775,0.83,10.0,-5.055,0.0,0.0936,0.0136,7.97e-06,0.103,0.595,121.973,4.0
1mvIcYU3FXLiXIHyX0QqP5,0.662,0.795,6.0,-6.038,1.0,0.0637,0.00147,0.405,0.234,0.536,125.033,4.0
7DIXoZRRwog4KbDTIN7fgN,0.411,0.853,1.0,-4.561,0.0,0.0634,0.13,0.000194,0.0619,0.184,130.026,4.0
3q87fWV1hjeZqr2i4v2moY,0.355,0.953,10.0,-6.573,1.0,0.0461,0.00538,0.688,0.0617,0.344,123.982,4.0
1zgV7obuDgU0DEaNCmPw8u,0.727,0.77,5.0,-5.915,1.0,0.0419,0.0764,5.38e-06,0.155,0.542,125.99,4.0
4bL0sCjnM6a1rKoBIHJYxI,0.632,0.857,11.0,-3.659,0.0,0.0504,0.00177,0.000154,0.259,0.483,127.963,4.0
261rpE5bM0eX0fCjjRY09V,0.658,0.812,6.0,-6.838,0.0,0.0341,0.0502,0.0024,0.21,0.551,122.926,4.0
0zg8u9UUlvwSvBJYEjhgDT,0.717,0.91,6.0,-3.39,0.0,0.0554,0.00262,0.00194,0.0589,0.682,119.999,4.0
2Jt8OOQV33kCWJs7ojOCUJ,0.719,0.807,10.0,-4.383,1.0,0.0365,0.0385,0.0178,0.121,0.684,124.961,4.0
2m4k5snVJgpZ7yPYKnw1Wm,0.782,0.951,1.0,-5.809,1.0,0.139,0.0854,0.000126,0.268,0.694,125.953,4.0
3oNaNQlmABqzAMQTmyAjaP,0.697,0.781,9.0,-5.45,1.0,0.0503,0.0878,0.0,0.102,0.516,91.942,4.0
6fQHEKGjrhi3RnFUh0j54O,0.741,0.761,1.0,-6.491,1.0,0.0608,0.0114,0.000668,0.104,0.359,125.016,4.0
6HpXwNzOm3rW4ox4alBn34,0.867,0.82,11.0,-3.655,1.0,0.0842,0.00843,0.00095,0.0856,0.23,124.017,4.0
